SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Tenure_MonthlyCharges,AvgMonthlyCharge,Log_TotalCharges,TenureGroup,IsSeniorCitizen,HasDependentsAndPartner,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,51,84.2,4146.05,1,4294.2,81.29509803921569,8.330152517082306,3,1,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,55,20.0,1087.25,0,1100.0,19.76818181818182,6.992326180432407,3,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,38,66.15,2522.4,0,2513.7000000000003,66.37894736842105,7.833362477493641,2,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,2,45.85,81.0,1,91.7,40.5,4.406719247264253,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,38,19.6,717.3,0,744.8000000000001,18.876315789473683,6.576887309080756,2,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,34,49.8,1734.2,0,1693.1999999999998,51.00588235294118,7.458877959512665,2,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,70,101.75,7069.3,0,7122.5,100.99000000000001,8.863658190805083,4,0,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,13,55.15,742.9,0,716.9499999999999,57.146153846153844,6.611906617197295,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,39,75.25,3017.65,1,2934.75,77.37564102564103,8.012564990558198,2,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,61,103.95,6423.0,0,6340.95,105.29508196721312,8.767796255626598,4,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,12,100.15,1164.3,1,1201.8000000000002,97.02499999999999,7.060733843579218,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,41,99.65,4220.35,0,4085.65,102.93536585365854,8.347910261084566,2,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,21,73.7,1558.7,0,1547.7,74.22380952380952,7.35224877405778,1,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,55,50.05,2743.45,0,2752.75,49.880909090909086,7.917335969569298,3,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,69,60.25,4055.5,0,4157.25,58.77536231884058,8.30807581183512,4,0,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,26,105.75,2710.25,1,2749.5,104.24038461538461,7.9051650621410845,2,1,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,69,87.3,6055.55,0,6023.7,87.76159420289855,8.708895610015944,4,1,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1,18,48.35,810.7,1,870.3000000000001,45.03888888888889,6.69913081376713,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,47,54.25,2538.2,0,2549.75,54.00425531914893,7.839604349772144,2,0,0,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,72,85.3,6129.2,0,6141.599999999999,85.12777777777778,8.720982654825432,4,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,33,50.0,1750.85,0,1650.0,53.056060606060605,7.468427651392684,2,1,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,2,24.4,36.55,1,48.8,18.275,3.6256733782101436,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,72,90.95,6652.45,0,6548.400000000001,92.39513888888888,8.802890796113749,4,0,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,37,72.25,2575.45,0,2673.25,69.60675675675675,7.854167761408815,2,1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,62,96.1,6019.35,0,5958.2,97.08629032258065,8.702900676147713,4,1,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,71,19.85,1379.6,0,1409.3500000000001,19.430985915492958,7.2302734662693755,4,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,23,55.3,1284.2,0,1271.8999999999999,55.834782608695654,7.158669627241704,1,0,0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,16,20.1,296.15,0,321.6,18.509375,5.69423706181267,1,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,9,69.5,653.25,0,625.5,72.58333333333333,6.483489541410255,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,17,25.15,412.6,0,427.54999999999995,24.27058823529412,6.024899323194219,1,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,4,20.95,85.5,1,83.8,21.375,4.460144413937834,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1,49.55,49.55,1,49.55,49.55,3.9229629454664803,0,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,24,79.65,1928.7,0,1911.6000000000001,80.3625,7.5651198294023105,1,0,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,1,71.25,71.25,0,71.25,71.25,4.2801323269925415,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,72,113.8,7845.8,0,8193.6,108.96944444444445,8.967861084355231,4,1,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,72,24.55,1750.7,0,1767.6000000000001,24.31527777777778,7.468342023957602,4,0,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,11,19.7,216.2,0,216.7,19.654545454545453,5.38081858805978,0,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,9,20.25,178.5,1,182.25,19.833333333333332,5.190175207928333,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,2,50.15,115.1,1,100.3,57.55,4.754451888703846,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,60,100.5,6029.0,0,6030.0,100.48333333333333,8.704502289721232,3,1,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
1,29,95.9,2745.2,1,2781.1000000000004,94.66206896551724,7.917973416887651,2,1,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,49,74.45,3721.9,0,3648.05,75.95714285714286,8.222258213452887,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,30,104.1,3121.1,0,3123.0,104.03666666666666,8.046261131311923,2,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,53,19.05,990.45,0,1009.6500000000001,18.687735849056605,6.899168518044815,3,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,39,25.0,1004.35,0,975.0,25.752564102564104,6.913091018571656,2,0,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,9,19.05,157.65,0,171.45000000000002,17.516666666666666,5.066700518029204,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,39,81.9,3219.75,0,3194.1000000000004,82.5576923076923,8.077369530671634,2,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,8,69.7,572.85,0,557.6,71.60625,6.352368038126677,0,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,51,90.15,4554.85,0,4597.650000000001,89.31078431372549,8.424167400407871,3,0,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
0,71,25.35,1847.55,0,1799.8500000000001,26.021830985915493,7.522156826969486,4,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,71,24.65,1766.75,0,1750.1499999999999,24.883802816901408,7.47746283048435,4,1,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,70,19.55,1462.05,0,1368.5,20.88642857142857,7.288278576786092,4,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
1,1,25.25,25.25,1,25.25,25.25,3.2676659890376327,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,38,60.0,2193.2,0,2280.0,57.715789473684204,7.693572794383391,2,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,28,89.9,2433.5,0,2517.2000000000003,86.91071428571429,7.797496675622756,2,0,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,32,19.4,641.15,0,620.8,20.0359375,6.464821921259065,2,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,49,49.8,2398.4,0,2440.2,48.946938775510205,7.782973985080828,3,1,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,37,24.1,861.85,0,891.7,23.293243243243243,6.760240863693588,2,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,10,54.25,583.0,0,542.5,58.3,6.369900982828227,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,67,109.9,7332.4,0,7363.3,109.43880597014925,8.900194534540113,4,0,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
0,7,35.5,249.55,0,248.5,35.65,5.523658501405734,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
0,51,87.55,4475.9,0,4465.05,87.7627450980392,8.406686121605532,3,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,9,45.15,416.45,1,406.34999999999997,46.27222222222222,6.03416477664001,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,9,88.4,788.6,0,795.6,87.62222222222222,6.671526488119272,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,4,50.8,202.3,0,203.2,50.575,5.314682720634301,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,71,99.0,6994.6,0,7029.0,98.51549295774649,8.853036658975036,4,0,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False
0,50,84.4,4116.15,1,4220.0,82.323,8.32291645540301,3,0,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,24,96.55,2263.45,0,2317.2,94.31041666666665,7.725087182823159,1,1,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,22,59.75,1374.35,0,1314.5,62.470454545454544,7.2264635231640195,1,0,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,44,111.5,4915.15,0,4906.0,111.70795454545454,8.500280982832304,2,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,33,24.25,838.5,0,800.25,25.40909090909091,6.732806476517595,2,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,1,75.1,75.1,1,75.1,75.1,4.33204826486764,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,54,70.15,3715.65,1,3788.1000000000004,68.80833333333334,8.220578003905167,3,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0,42,101.75,4273.45,1,4273.5,101.74880952380951,8.36041071812334,2,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1,45.8,45.8,1,45.8,45.8,3.845883202923601,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,20.5,20.5,0,20.5,20.5,3.068052935133617,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,30,70.4,2044.75,0,2112.0,68.15833333333333,7.623519749407491,2,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,1,30.55,30.55,0,30.55,30.55,3.4515735889872223,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,16,84.9,1398.25,0,1358.4,87.390625,7.243691657771469,1,0,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0,1,20.1,20.1,1,20.1,20.1,3.0492730404820207,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,9,40.65,328.95,1,365.84999999999997,36.55,5.798941127829431,0,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1,46,101.0,4680.05,1,4646.0,101.74021739130436,8.45127772272134,2,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1,69.1,69.1,1,69.1,69.1,4.249922794040544,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,71,54.5,3778.2,0,3869.5,53.21408450704225,8.237267626003042,4,0,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,43,75.35,3161.4,0,3240.0499999999997,73.52093023255814,8.059086511982477,2,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,50,44.45,2188.45,0,2222.5,43.769,7.691405649716715,3,0,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,13,75.0,999.45,1,975.0,76.88076923076923,6.908205177762502,1,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,19,100.0,1888.65,1,1900.0,99.40263157894738,7.544146905719609,1,0,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,41,98.05,3990.6,0,4020.0499999999997,97.33170731707317,8.291947432010158,2,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1,1,71.15,71.15,1,71.15,71.15,4.27874728521988,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,24,54.15,1240.25,1,1299.6,51.677083333333336,7.123874215359383,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,40,63.9,2635.0,0,2556.0,65.875,7.877017895622398,2,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,3,69.15,235.0,0,207.45000000000002,78.33333333333333,5.4638318050256105,0,0,0,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,37,64.65,2347.85,0,2392.05,63.4554054054054,7.761681125659561,2,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,67,108.75,7156.2,1,7286.25,106.80895522388059,8.875874122017708,4,0,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,32,98.85,3089.6,0,3163.2,96.55,8.036120525799594,2,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,6,49.15,270.8,1,294.9,45.13333333333333,5.605066501717044,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,32,89.6,2901.8,0,2867.2,90.68125,7.973431067403982,2,0,0,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,59,83.25,4949.1,0,4911.75,83.88305084745764,8.50716305737888,3,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,30,70.25,2198.9,0,2107.5,73.29666666666667,7.696167183767863,2,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
0,20,19.4,374.5,1,388.0,18.725,5.928258471204189,1,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,27,24.5,761.95,0,661.5,28.22037037037037,6.637192498337745,2,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,20,79.15,1520.9,1,1583.0,76.045,7.327714833240754,1,1,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,9,20.1,190.25,0,180.9,21.13888888888889,5.253581472706645,0,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,68,73.0,5163.0,0,4964.0,75.92647058823529,8.549466751966532,4,0,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,69,61.4,4059.85,0,4236.599999999999,58.83840579710145,8.309147590289026,4,0,0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,26,84.3,2281.6,0,2191.7999999999997,87.75384615384615,7.7330704231195,2,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,69,19.9,1356.7,0,1373.1,19.66231884057971,7.213547370606236,4,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,11,20.4,231.45,0,224.39999999999998,21.04090909090909,5.448675148136593,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1,50.75,50.75,0,50.75,50.75,3.9464244321454784,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,10,20.45,242.4,0,204.5,24.240000000000002,5.494706180553427,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,55,75.75,4264.25,0,4166.25,77.53181818181818,8.358256074855019,3,0,0,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
0,44,65.4,2774.55,0,2877.6000000000004,63.05795454545455,7.928604204740065,2,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
1,46,80.4,3605.2,1,3698.4,78.37391304347825,8.190409865342268,2,1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,69,59.75,4069.9,0,4122.75,58.984057971014494,8.311619384212086,4,0,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,11,78.5,874.2,0,863.5,79.47272727272728,6.774452431667717,0,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,11,102.0,1145.35,1,1122.0,104.12272727272726,7.044338260768671,0,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,29,48.95,1323.7,0,1419.5500000000002,45.6448275862069,7.188941297690216,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,57,99.65,5497.05,0,5680.05,96.43947368421053,8.612148762899917,3,0,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,28,18.25,534.7,0,511.0,19.09642857142857,6.283574302886914,2,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,42,54.55,2455.05,0,2291.1,58.453571428571436,7.806309647365994,2,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,2,20.65,38.7,1,41.3,19.35,3.681351187693145,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,23,40.65,947.4,0,934.9499999999999,41.19130434782608,6.854776354191251,1,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,18,20.45,357.0,0,368.09999999999997,19.833333333333332,5.8805329864007,1,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,62,24.8,1476.25,0,1537.6000000000001,23.81048387096774,7.297937530225784,4,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,70.8,70.8,1,70.8,70.8,4.273884476054178,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,16,89.05,1448.6,1,1424.8,90.5375,7.2790429352887145,1,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,3,96.6,291.9,1,289.79999999999995,97.3,5.6798312538336875,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,67,88.8,5903.15,0,5949.599999999999,88.10671641791045,8.683410772461635,4,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,62,20.05,1201.65,0,1243.1000000000001,19.381451612903227,7.092282734325254,4,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,57,104.5,5921.35,1,5956.5,103.88333333333334,8.686488608569949,3,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,2,69.8,146.65,0,139.6,73.325,4.994844608189932,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,23,77.15,1759.4,0,1774.45,76.49565217391304,7.473296334936936,1,0,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,25,35.05,844.45,0,876.2499999999999,33.778,6.739869029984439,2,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,72,108.1,7774.05,0,7783.2,107.97291666666666,8.958675167894924,4,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,2,84.05,134.05,0,168.1,67.025,4.9056450802386244,0,0,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,8,20.2,140.95,0,161.6,17.61875,4.95547488291898,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,5,50.6,249.95,1,253.0,49.989999999999995,5.525253716100942,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,35,49.2,1701.65,0,1722.0,48.61857142857143,7.439941139869458,2,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,24,24.6,592.65,0,590.4000000000001,24.693749999999998,6.3862899201118015,1,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,2,71.65,135.75,0,143.3,67.875,4.91815444130209,0,0,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,104.9,7732.65,0,7552.8,107.39791666666666,8.953336216423796,4,0,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,41,106.5,4282.4,0,4366.5,104.44878048780487,8.36250236573647,2,0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,4,49.35,219.65,1,197.4,54.9125,5.396577735715557,0,0,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,26,75.5,2018.1,0,1963.0,77.61923076923077,7.610407146556328,2,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
